http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_citycode;Airport;containedInPlace;City
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_countrycode;Country;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_locationtype;Airport;disambiguatingDescription;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_names_name_name_@languagecode;Language;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_names_name_name_$;Airport;name;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_distance_value;Distance;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_distance_uom;Distance;description;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_meta_@version;WebPage;version;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_meta_link_link_@href;WebPage;url;URL
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_meta_link_link_@rel;;;
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owls#flightNumber;Flight;flightNumber;Text
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owls#date;Flight;departureTime;DateTime
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owls#Response;Flight;;
http://127.0.0.1/services/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owls#Accept;WebPage;fileFormat;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_departure_airportcode;Flight;departureAirport;Airport
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_departure_scheduledtimelocal_datetime;Flight;departureTime;DateTime
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_departure_scheduledtimeutc_datetime;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_departure_timestatus_code;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_departure_timestatus_definition;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_airportcode;Flight;arrivalAirport;Airport
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_scheduledtimelocal_datetime;Flight;arrivalTime;DateTime
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_scheduledtimeutc_datetime;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_timestatus_code;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_timestatus_definition;;;
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_terminal_name;Flight;arrivalTerminal;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_arrival_terminal_gate;Flight;arrivalGate;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_marketingcarrier_airlineid;Flight;seller;Airline
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_marketingcarrier_flightnumber;Flight;flightNumber;Text
http://127.0.0.1/ontology/api.lufthansa.com-OperationsFlightstatusByFlightNumberAndDateGet-get.owl#operationsflightstatusbyflightnumberanddateget_flightstatusresource_flights_flight_operatingcarrier_airlineid;Flight;provider;Airline
